x,y,vx,vy,E
-0.14282500743865967,1.145306944847107,9.80544662475586,27.114761352539062,426.90252685546875
0.9208654761314392,3.0157907009124756,9.85374641418457,26.152891159057617,420.0897521972656
1.8998568058013916,5.48744010925293,9.77418327331543,24.916744232177734,411.96630859375
2.8434107303619385,7.99155330657959,9.61014175415039,23.49175453186035,400.4259338378906
3.7782537937164307,10.33314037322998,9.397726058959961,21.958276748657227,386.50634765625
4.713882923126221,12.493887901306152,9.163195610046387,20.380083084106445,372.0960693359375
5.648672580718994,14.452183723449707,8.926151275634766,18.807479858398438,358.33013916015625
6.576187610626221,16.18943214416504,8.699224472045898,17.275239944458008,345.711669921875
7.4902544021606445,17.702653884887695,8.488945960998535,15.80241870880127,334.37530517578125
8.38726806640625,19.003503799438477,8.297504425048828,14.395373344421387,324.27203369140625
9.266372680664062,20.111894607543945,8.124478340148926,13.052070617675781,315.2784423828125
10.128747940063477,21.049985885620117,7.968201637268066,11.765958786010742,307.2548828125
10.976716995239258,21.838369369506836,7.826557636260986,10.52872085571289,300.07049560546875
11.81302261352539,22.49433135986328,7.697442531585693,9.331918716430664,293.61212158203125
12.640325546264648,23.031347274780273,7.578960418701172,8.167912483215332,287.7849426269531
13.460922241210938,23.4593563079834,7.469464302062988,7.030218124389648,282.5101318359375
14.276601791381836,23.785282135009766,7.3675665855407715,5.91359806060791,277.72161865234375
15.088621139526367,24.013713836669922,7.2720947265625,4.813987731933594,273.3633117675781
15.897750854492188,24.147523880004883,7.182044506072998,3.728320837020874,269.3868103027344
16.704336166381836,24.188474655151367,7.0965447425842285,2.6543524265289307,265.7503356933594
17.50835418701172,24.137693405151367,7.014822006225586,1.5905005931854248,262.4180908203125
18.30951499938965,23.996110916137695,6.9361891746521,0.5357152223587036,259.3607482910156
19.10724449157715,23.76474952697754,6.860017776489258,-0.5106149911880493,256.5548400878906
19.900774002075195,23.444950103759766,6.785756587982178,-1.5487128496170044,253.98301696777344
20.68914794921875,23.03842544555664,6.712916851043701,-2.578479051589966,251.63247680664062
21.47127342224121,22.54730987548828,6.6410722732543945,-3.5995371341705322,249.493896484375
22.24599266052246,21.97402572631836,6.569859981536865,-4.611328125,247.5591583251953
23.01215171813965,21.321123123168945,6.498966693878174,-5.613203525543213,245.81932067871094
23.76865577697754,20.591106414794922,6.428111553192139,-6.604523658752441,244.26303100585938
24.514543533325195,19.7862606048584,6.357040882110596,-7.584760665893555,242.87564086914062
25.2490177154541,18.9085693359375,6.285499095916748,-8.553533554077148,241.6392059326172
25.97142219543457,17.959760665893555,6.213231563568115,-9.510594367980957,240.5334930419922
26.68115997314453,16.94154930114746,6.139994144439697,-10.45572280883789,239.53802490234375
27.37761116027832,15.856099128723145,6.065563678741455,-11.388517379760742,238.63446044921875
28.05994415283203,14.706634521484375,5.989771842956543,-12.308145523071289,237.80892944335938
28.726951599121094,13.498297691345215,5.9125566482543945,-13.213001251220703,237.05419921875
29.376962661743164,12.23890209197998,5.834011554718018,-14.10044002532959,236.37030029296875
30.00774574279785,10.939520835876465,5.754426956176758,-14.966623306274414,235.76393127441406
30.616619110107422,9.614563941955566,5.674325466156006,-15.8065824508667,235.2457275390625
31.20067596435547,8.281054496765137,5.5944132804870605,-16.614608764648438,234.82568359375
31.757091522216797,6.957185745239258,5.515519618988037,-17.384923934936523,234.50868225097656
32.28350830078125,5.660364151000977,5.4384636878967285,-18.112470626831055,234.29080200195312
32.77830123901367,4.405364036560059,5.363929271697998,-18.79360008239746,234.15814208984375
33.24081802368164,3.2030394077301025,5.292393207550049,-19.426498413085938,234.08892822265625
33.67131805419922,2.0598981380462646,5.224087715148926,-20.01121711730957,234.0569610595703
34.070919036865234,0.9783525466918945,5.159012317657471,-20.54945182800293,234.03555297851562
34.4414176940918,-0.04254281520843506,5.096982479095459,-21.04415512084961,234.0009307861328
34.78499984741211,-1.0062397718429565,5.037656307220459,-21.499059677124023,233.93263244628906
35.10414505004883,-1.9179306030273438,4.980571269989014,-21.918365478515625,233.814697265625
35.40142822265625,-2.783975839614868,4.925159931182861,-22.30645179748535,233.634521484375
35.6794548034668,-3.6116158962249756,4.8707380294799805,-22.667726516723633,233.381103515625
35.940887451171875,-4.408935546875,4.816488742828369,-23.006624221801758,233.04408264160156
36.18852615356445,-5.185096740722656,4.761415958404541,-23.327669143676758,232.61167907714844
36.425498962402344,-5.950832366943359,4.704296588897705,-23.635650634765625,232.0690460205078
36.6555061340332,-6.719054222106934,4.643615245819092,-23.935855865478516,231.39743041992188
36.88302993774414,-7.5053606033325195,4.577545166015625,-24.234289169311523,230.57481384277344
37.11342239379883,-8.327811241149902,4.504011631011963,-24.53770637512207,229.58004760742188
37.35224151611328,-9.205114364624023,4.420924663543701,-24.853242874145508,228.40399169921875
37.60390090942383,-10.152207374572754,4.326669216156006,-25.18733787536621,227.06939697265625
37.86930847167969,-11.173493385314941,4.220788478851318,-25.54375457763672,225.64898681640625
