x,y,vx,vy,E
0.6741359233856201,1.1853487491607666,9.77406120300293,26.94176483154297,422.3119201660156
1.2174954414367676,2.9138331413269043,9.812519073486328,26.034605026245117,415.5986633300781
1.7330334186553955,4.49570894241333,9.810124397277832,25.20215606689453,409.7515563964844
2.221198320388794,5.910495758056641,9.778862953186035,24.41791343688965,403.8531799316406
2.692082166671753,7.197475910186768,9.726288795471191,23.6496524810791,397.4886474609375
3.174903631210327,8.444807052612305,9.652775764465332,22.843820571899414,390.2672119140625
3.7395853996276855,9.823179244995117,9.545393943786621,21.88132095336914,381.22052001953125
4.556333541870117,11.671636581420898,9.358451843261719,20.489290237426758,368.0778503417969
5.96885871887207,14.464447021484375,8.985075950622559,18.258081436157227,348.796142578125
7.7206902503967285,17.62941551208496,8.504899024963379,15.541050910949707,329.69708251953125
9.109285354614258,19.952983856201172,8.151329040527344,13.303553581237793,317.25360107421875
10.209028244018555,21.522775650024414,7.902900218963623,11.597007751464844,309.39642333984375
11.13374137878418,22.665822982788086,7.715717315673828,10.181051254272461,303.7181396484375
11.966026306152344,23.598175048828125,7.560256004333496,8.877949714660645,299.2498474121094
12.76048469543457,24.42067527770996,7.424093246459961,7.591386795043945,295.6957702636719
13.554438591003418,25.157819747924805,7.307456016540527,6.2807536125183105,292.97003173828125
14.365914344787598,25.805673599243164,7.211760997772217,4.942157745361328,291.11279296875
15.179759979248047,26.351343154907227,7.130897521972656,3.6195333003997803,290.2185363769531
15.969831466674805,26.78071403503418,7.056215763092041,2.370814323425293,290.1564636230469
16.735105514526367,27.092411041259766,6.9846577644348145,1.2078224420547485,290.6277770996094
17.489160537719727,27.29206085205078,6.91732931137085,0.11201421916484833,291.3931884765625
18.241384506225586,27.38336181640625,6.855832576751709,-0.9340165257453918,292.29437255859375
18.99432373046875,27.367197036743164,6.8011322021484375,-1.9401201009750366,293.2082824707031
19.746795654296875,27.24332618713379,6.75360631942749,-2.911536455154419,294.0287170410156
20.496524810791016,27.01148796081543,6.713160514831543,-3.8515427112579346,294.66302490234375
21.241331100463867,26.671924591064453,6.679331302642822,-4.762824535369873,295.0338439941406
21.979562759399414,26.225481033325195,6.651326656341553,-5.648052215576172,295.08001708984375
22.710100173950195,25.67367935180664,6.628064155578613,-6.510101318359375,294.7583923339844
23.432174682617188,25.018728256225586,6.608194351196289,-7.35202169418335,294.04376220703125
24.145151138305664,24.263620376586914,6.590104579925537,-8.176916122436523,292.92919921875
24.84828758239746,23.41217803955078,6.571938991546631,-8.987726211547852,291.42413330078125
25.540571212768555,22.469175338745117,6.551604270935059,-9.78705883026123,289.5529479980469
26.220670700073242,21.440170288085938,6.526808261871338,-10.577030181884766,287.3500671386719
26.887060165405273,20.331174850463867,6.49512243270874,-11.359188079833984,284.8544006347656
27.53827476501465,19.14792251586914,6.454063892364502,-12.134485244750977,282.0999755859375
28.173242568969727,17.895055770874023,6.401240825653076,-12.903266906738281,279.10662841796875
28.79155731201172,16.575284957885742,6.334550857543945,-13.665238380432129,275.87042236328125
29.39373207092285,15.188985824584961,6.252495288848877,-14.41952133178711,272.3602294921875
29.98114585876465,13.734644889831543,6.1545634269714355,-15.1648588180542,268.52532958984375
30.555566787719727,12.210617065429688,6.041654109954834,-15.900115966796875,264.3216857910156
31.1180477142334,10.618485450744629,5.91637659072876,-16.624967575073242,259.7576904296875
31.667715072631836,8.966390609741211,5.783039569854736,-17.340993881225586,254.94744873046875
32.2014045715332,7.269567966461182,5.647156238555908,-18.0529727935791,250.14187622070312
32.71495819091797,5.545840740203857,5.514477252960205,-18.77009391784668,245.71218872070312
33.205596923828125,3.807689666748047,5.38994836807251,-19.50668716430664,242.0965576171875
33.67353439331055,2.056063652038574,5.277143955230713,-20.282487869262695,239.76319885253906
34.1219367980957,0.27999457716941833,5.178463459014893,-21.122486114501953,239.23190307617188
34.555362701416016,-1.5379754304885864,5.095746994018555,-22.05674934387207,241.16123962402344
34.977783203125,-3.413299560546875,5.030719757080078,-23.120019912719727,246.47142028808594
35.39103317260742,-5.350584983825684,4.98476505279541,-24.350893020629883,256.4712219238281
35.79383850097656,-7.336793422698975,4.95798921585083,-25.787866592407227,272.89727783203125
36.181766510009766,-9.338153839111328,4.948299884796143,-27.453086853027344,297.5649108886719
36.547786712646484,-11.30426025390625,4.952213287353516,-29.316539764404297,331.210205078125
36.88380813598633,-13.188114166259766,4.967414379119873,-31.28133201599121,372.35498046875
37.185279846191406,-14.980327606201172,4.993113994598389,-33.25111389160156,418.4766540527344
37.4549446105957,-16.710468292236328,5.027370452880859,-35.18906784057617,468.0098876953125
37.69843673706055,-18.402795791625977,5.066231727600098,-37.08110046386719,519.989990234375
37.91897201538086,-20.056344985961914,5.104702949523926,-38.90349197387695,573.2176513671875
38.11743927001953,-21.658464431762695,5.137774467468262,-40.6316032409668,626.408935546875
38.29397201538086,-23.196290969848633,5.16111946105957,-42.248836517333984,678.47705078125
