x,y,vx,vy,E
0.5459508299827576,0.3857906758785248,0.3650514483451843,0.4182282090187073,3.9348373413085938
0.6079234480857849,0.43016016483306885,0.39156442880630493,0.40358391404151917,4.373671054840088
0.6680331230163574,0.4728768765926361,0.41668325662612915,0.38722142577171326,4.795976161956787
0.7259067296981812,0.5137109756469727,0.44027793407440186,0.36927270889282227,5.1994709968566895
0.7812313437461853,0.5524798631668091,0.4622586965560913,0.3499053716659546,5.582361221313477
0.8337568640708923,0.589049220085144,0.48257529735565186,0.32931753993034363,5.943346977233887
0.8832972645759583,0.6233299970626831,0.5012134909629822,0.3077322542667389,6.281590938568115
0.9297283291816711,0.6552773714065552,0.5181905031204224,0.28539004921913147,6.596703052520752
0.9729857444763184,0.6848855018615723,0.5335516929626465,0.26254138350486755,6.888680458068848
1.0130599737167358,0.7121837139129639,0.5473639965057373,0.2394382655620575,7.157869815826416
1.049992322921753,0.7372320890426636,0.5597119331359863,0.21632510423660278,7.404911518096924
1.0838675498962402,0.7601156234741211,0.5706923604011536,0.19343063235282898,7.630685806274414
1.1148090362548828,0.7809394598007202,0.5804099440574646,0.1709601730108261,7.836258411407471
1.142968773841858,0.7998236417770386,0.5889722108840942,0.14909014105796814,8.02283000946045
1.168521523475647,0.816897988319397,0.5964874029159546,0.12796416878700256,8.191685676574707
1.191655158996582,0.8322969675064087,0.6030600070953369,0.1076924204826355,8.344149589538574
1.2125645875930786,0.8461558818817139,0.6087895631790161,0.08835229277610779,8.48154354095459
1.2314436435699463,0.8586076498031616,0.6137697100639343,0.06999130547046661,8.605161666870117
1.2484816312789917,0.869780421257019,0.6180859804153442,0.052631083875894547,8.716248512268066
1.2638591527938843,0.8797955513000488,0.6218169927597046,0.03627162426710129,8.815982818603516
1.2777436971664429,0.8887656927108765,0.6250331997871399,0.02089601568877697,8.905455589294434
1.2902907133102417,0.896795392036438,0.6277984380722046,0.006474696099758148,8.985681533813477
1.3016408681869507,0.9039803743362427,0.6301690936088562,-0.007031131535768509,9.057589530944824
1.3119217157363892,0.910407304763794,0.6321957111358643,-0.01966600865125656,9.122020721435547
1.3212472200393677,0.9161548614501953,0.6339219212532043,-0.03147811442613602,9.179741859436035
1.3297191858291626,0.9212938547134399,0.6353873014450073,-0.04251703992486,9.23144245147705
1.337426781654358,0.9258871078491211,0.6366255283355713,-0.05283243581652641,9.277735710144043
1.3444503545761108,0.9299919605255127,0.6376664638519287,-0.06247313693165779,9.319181442260742
1.3508596420288086,0.9336588382720947,0.638535737991333,-0.07148611545562744,9.35627555847168
1.3567167520523071,0.936933159828186,0.6392560005187988,-0.07991628348827362,9.3894624710083
1.3620761632919312,0.9398549795150757,0.639846682548523,-0.08780607581138611,9.419136047363281
1.3669859170913696,0.9424606561660767,0.6403242945671082,-0.0951952189207077,9.445652961730957
1.3714889287948608,0.9447823762893677,0.6407034993171692,-0.10212095081806183,9.469331741333008
1.3756221532821655,0.9468491077423096,0.640997052192688,-0.10861776769161224,9.490458488464355
1.3794194459915161,0.9486861228942871,0.6412156224250793,-0.11471757292747498,9.509283065795898
1.382909893989563,0.9503169059753418,0.6413686275482178,-0.12044981122016907,9.526036262512207
1.3861202001571655,0.9517617225646973,0.641464352607727,-0.12584173679351807,9.540921211242676
1.3890739679336548,0.9530394077301025,0.6415097713470459,-0.13091830909252167,9.554123878479004
1.3917921781539917,0.9541662931442261,0.6415113210678101,-0.1357024759054184,9.56580638885498
1.3942936658859253,0.9551573991775513,0.6414740085601807,-0.14021532237529755,9.576116561889648
1.39659583568573,0.9560261964797974,0.6414029598236084,-0.14447608590126038,9.585192680358887
1.3987137079238892,0.9567849636077881,0.6413021087646484,-0.14850249886512756,9.59315299987793
1.400661826133728,0.9574441909790039,0.6411749720573425,-0.15231089293956757,9.600105285644531
1.4024527072906494,0.9580138921737671,0.641025185585022,-0.15591616928577423,9.606147766113281
1.4040979146957397,0.9585026502609253,0.6408551335334778,-0.15933185815811157,9.611367225646973
1.4056077003479004,0.9589190483093262,0.6406675577163696,-0.16257062554359436,9.615848541259766
1.4069925546646118,0.9592694044113159,0.6404649019241333,-0.16564388573169708,9.619657516479492
1.4082608222961426,0.9595608711242676,0.640248715877533,-0.16856247186660767,9.622862815856934
1.4094213247299194,0.9597989320755005,0.6400209665298462,-0.1713358759880066,9.625520706176758
1.4104808568954468,0.9599891901016235,0.6397833228111267,-0.1739731729030609,9.62768840789795
1.4114469289779663,0.9601364135742188,0.6395372152328491,-0.1764826476573944,9.629413604736328
1.4123258590698242,0.9602446556091309,0.6392838954925537,-0.17887185513973236,9.6307373046875
1.4131237268447876,0.9603179693222046,0.6390243768692017,-0.181147962808609,9.631699562072754
1.4138458967208862,0.960360050201416,0.6387599110603333,-0.1833173930644989,9.632338523864746
1.414498209953308,0.9603737592697144,0.6384913921356201,-0.18538621068000793,9.632682800292969
1.4150840044021606,0.9603621959686279,0.6382195353507996,-0.18736004829406738,9.632763862609863
1.415609359741211,0.960328221321106,0.637945294380188,-0.18924403190612793,9.632610321044922
1.4160772562026978,0.9602737426757812,0.6376692056655884,-0.19104307889938354,9.632242202758789
1.4164923429489136,0.9602013826370239,0.637391984462738,-0.19276165962219238,9.63168716430664
1.4168580770492554,0.9601126909255981,0.6371142864227295,-0.19440381228923798,9.63095760345459
