x,y,vx,vy,E
-4.127487659454346,6.848404884338379,7.982743263244629,26.113475799560547,439.93328857421875
-2.279787540435791,8.055245399475098,8.345608711242676,25.205703735351562,431.42974853515625
-0.40455150604248047,9.304824829101562,8.659700393676758,24.14973258972168,420.28729248046875
1.4444941282272339,10.486377716064453,8.914146423339844,22.97858428955078,406.5051574707031
3.223034381866455,11.53668212890625,9.108711242675781,21.7338809967041,390.7245788574219
4.901752948760986,12.443878173828125,9.251666069030762,20.458389282226562,374.01953125
6.463585376739502,13.218822479248047,9.353958129882812,19.19065284729004,357.4333190917969
7.901174068450928,13.877849578857422,9.425742149353027,17.960506439208984,341.71514892578125
9.215109825134277,14.437311172485352,9.475175857543945,16.787128448486328,327.27899169921875
10.411965370178223,14.912163734436035,9.508353233337402,15.67982006072998,314.27197265625
11.502120018005371,15.315572738647461,9.529609680175781,14.640257835388184,302.66790771484375
12.497834205627441,15.658814430236816,9.541969299316406,13.665071487426758,292.34808349609375
13.411791801452637,15.951289176940918,9.5474853515625,12.747966766357422,283.15521240234375
14.256162643432617,16.200687408447266,9.547545433044434,11.881269454956055,274.92681884765625
15.042102813720703,16.41315460205078,9.543050765991211,11.056918144226074,267.51153564453125
15.779489517211914,16.593467712402344,9.534570693969727,10.26706314086914,260.77630615234375
16.47690773010254,16.74526023864746,9.522428512573242,9.504372596740723,254.60841369628906
17.141672134399414,16.87116241455078,9.506757736206055,8.762164115905762,248.9143829345703
17.77998161315918,16.97295379638672,9.487554550170898,8.03443431854248,243.61785888671875
18.396982192993164,17.05168914794922,9.464700698852539,7.315817356109619,238.6574249267578
18.996957778930664,17.107784271240234,9.43797492980957,6.601531982421875,233.98410034179688
19.58339500427246,17.141094207763672,9.40707778930664,5.887302875518799,229.5594482421875
20.159128189086914,17.150989532470703,9.371614456176758,5.169271945953369,225.3539581298828
20.726402282714844,17.136394500732422,9.331124305725098,4.443947792053223,221.345947265625
21.28697395324707,17.095823287963867,9.285062789916992,3.7081191539764404,217.52035522460938
21.842145919799805,17.027446746826172,9.232808113098145,2.9588136672973633,213.86865234375
22.39284324645996,16.92908477783203,9.173670768737793,2.1932435035705566,210.3883056640625
22.939661026000977,16.798316955566406,9.10688304901123,1.4087841510772705,207.08349609375
23.482872009277344,16.63247299194336,9.03161907196045,0.6029738783836365,203.96510314941406
24.02250862121582,16.428749084472656,8.946996688842773,-0.22649750113487244,201.0517578125
24.558320999145508,16.184276580810547,8.85210132598877,-1.081728458404541,198.37081909179688
25.089887619018555,15.896245956420898,8.746003150939941,-1.9645607471466064,195.95925903320312
25.616586685180664,15.562047958374023,8.627802848815918,-2.876485824584961,193.86465454101562
26.13765525817871,15.17940902709961,8.496644973754883,-3.818528175354004,192.14527893066406
26.652252197265625,14.74659538269043,8.351783752441406,-4.791134834289551,190.87026977539062
27.15949058532715,14.262541770935059,8.192607879638672,-5.794040679931641,190.11778259277344
27.658510208129883,13.727027893066406,8.01868724822998,-6.826178073883057,189.972900390625
28.14852523803711,13.140727996826172,7.82979679107666,-7.885591506958008,190.52328491210938
28.628870010375977,12.50528621673584,7.625943660736084,-8.96938705444336,191.85426330566406
29.098886489868164,11.823318481445312,7.407393932342529,-10.07370376586914,194.04302978515625
29.557876586914062,11.098512649536133,7.174715518951416,-11.193586349487305,197.15188598632812
30.004758834838867,10.33588981628418,6.928907871246338,-12.322751998901367,201.22171020507812
30.43766975402832,9.542436599731445,6.671584606170654,-13.453094482421875,206.26376342773438
30.853525161743164,8.728066444396973,6.405257225036621,-14.574050903320312,212.25018310546875
31.24764060974121,7.9065985679626465,6.133595943450928,-15.67207145690918,219.10208129882812
31.613859176635742,7.095903396606445,5.861451148986816,-16.73088264465332,226.6793670654297
31.94535255432129,6.316347599029541,5.59444522857666,-17.7330322265625,234.77932739257812
32.235984802246094,5.587490558624268,5.338096618652344,-18.662662506103516,243.15252685546875
32.48164749145508,4.924310207366943,5.096831798553467,-19.508403778076172,251.53599548339844
32.68109130859375,4.334892272949219,4.873354434967041,-20.26503562927246,259.69256591796875
32.835880279541016,3.8203842639923096,4.668581485748291,-20.933361053466797,267.4403991699219
32.94963836669922,3.3766982555389404,4.48205041885376,-21.518726348876953,274.663818359375
33.02719497680664,2.9967188835144043,4.312449932098389,-22.02906608581543,281.30633544921875
33.07381057739258,2.672175884246826,4.158083438873291,-22.47338104248047,287.35858154296875
33.09458541870117,2.3948745727539062,4.01719331741333,-22.860530853271484,292.8406066894531
33.094215393066406,2.1573410034179688,3.888124942779541,-23.1987247467041,297.7911071777344
33.076786041259766,1.9530816078186035,3.7694077491760254,-23.49519157409668,302.2564392089844
33.04581832885742,1.7766108512878418,3.6597747802734375,-23.756145477294922,306.2850036621094
33.00425338745117,1.6233654022216797,3.5581488609313965,-23.986860275268555,309.92388916015625
32.95452880859375,1.489588737487793,3.463623046875,-24.1917724609375,313.2172546386719
